17
17
18
18
19
18
24
21
20
17
22
21
19
21
39
42
54
69
53
65
55
67
55
54
71
53
59
49
66
45
59
47
59
57
43
72
43
67
49
62
51
49
65
48
69
41
68
43
47
54
61
56
44
53
52
60
43
60
50
55
46
56
55
46
60
35
56
46
65
25
64
34
63
38
57
58
51
57
30
59
27
64
37
60
34
63
42
60
36
47
42
37
52
32
49
39
53
33
48
45
49
39
46
35
48
38
