G
1.0039022209294433
1.0064795969315414
0.9964564580532173
1.0024376126982664
1.0015926627022622
0.9999965083240109
0.9990358681599923
1.0018557319822967
1.003055642276339
1.0006146326963568
0.9961340568914367
1.0012603785837735
0.9947472885012911
0.9993988444183739
0.9977988204412606
1.0087971866719978
0.9990284270668162
1.0021329915074328
1.0017097685938905
1.0056118339153233
1.0028050952101863
1.0079334821904227
0.9974344438328794
1.0004592779301857
0.9992641996079106
1.003292897068746
0.9992804304387322
1.0001235524681875
1.0031738845405553
1.0023396441820809
0.9981117594431322
0.9954959313797112
1.0043928506009103
1.005253443722019
0.9969492991929834
1.002810752495051
1.0017046406201042
1.0041521202942474
1.0106502413443248
1.0019599316163152
1.0031722006878587
1.0075650731729389
0.9998857668063157
0.9987867350202266
0.9970656645813155
1.0001400953447377
1.0042688345509214
1.0051397073903396
1.0009795445541991
1.0005107075908448
1.0002425769498529
0.9991438833588181
1.001103088689013
0.9969516057742078
1.0002659407985104
0.9990337740157369
1.0054012791389753
1.0019792671288166
1.0020774888755786
1.0018923854152348
1.0005561491780006
0.9989206535736563
0.9972483587208475
1.003669991178564
1.0015449331650355
0.9968223754900213
1.013117567413995
1.0033920048308378
1.0052647398933166
1.008294076789198
1.0054161858027246
0.9966881824798937
1.0008521892113074
1.00392634684118
1.0030823974535021
1.0072461797502605
1.0094072259712996
1.0044162888161579
0.9979384827103993
1.0006648457984941
1.0059119432360457
1.0064929405001306
1.0095721748734865
1.00831892490273
1.0037603516894051
0.9994651940591454
1.0036470153905892
1.012052326633722
1.0233122406520432
1.0326711554771164
0.94675356835372
0.9108693461825726
0.9424204716722978
1.2138990029226593
1.0170773901870587
0.9986615993290714
0.9613028558713955
0.9348241252583112
0.9671052031562253
1.0602418244864527
0.9872504018165483
1.0680514696089496
0.9149049583371477
1.0127623232647556
1.1124325948558094
0.9315004242142547
0.9775217014413577
1.0093562466618347
1.0062570387730327
1.0051918756821072
1.0032100323261843
1.02543918804156
1.009921905967303
0.9899130073350687
1.0139485452101287
1.0055207592214517
1.0111951325494735
1.0095917566124903
1.0088754796461947
1.007248036686595
1.011957084802923
1.0165901715229508
1.0089387440747337
1.003452696380735
1.0156946401635583
0.9995121379454479
1.0261638549270562
0.9691699790891151
1.0048825304273796
1.0017649842836875
1.0061631789869467
0.996067325286418
1.0311412632286614
1.007603972367378
0.9942883466527328
1.0424336841528736
1.1884143476164435
1.2474750138505872
1.1663598277875675
1.0027616870579963
0.9057266575363763
0.8731531454518308
0.9198388494779314
1.0413689064776663
1.2176444822555588
1.1739665089564855
0.9116999122942081
0.8821409678914671
0.9489023178511576
1.0762503684715587
1.0728000844219798
1.0373097092699597
0.9376187401598055
0.9638159898573911
0.9716166361072497
0.9893203893001467
0.9994391048202145
1.0224570823968389
1.0251362145734606
1.0040952945046864
0.9559523355717652
1.0592043505425779
1.1171261120716292
1.1162644145767482
1.0735320952989595
0.9743102993199759
0.9867490070322075
0.9992648336716278
1.0042634421755399
1.0008115115865082
1.010258296081239
1.0222765970133247
1.0600340944724715
1.0442416006770576
0.9759077425074397
0.9773416599644696
1.0337854606642067
1.065505472706426
1.0608164963799502
1.0453568182304558
1.0254324846424636
1.0089854891036525
1.0370519744735713
1.0963896486999716
1.0686241426871628
1.0388476497837549
1.0113666207069323
0.9572471471354448
0.9855147257553356
1.0654818410442601
1.0699691630815313
1.0449702176899103
