signal
26272
23568
0
31632
10960
20688
24240
7488
31536
18496
16368
27392
5184
25568
23952
13520
30608
12096
20464
24432
7328
31312
18688
17472
25984
4240
28496
22176
14208
29056
8944
21968
24240
8608
31680
16176
15008
31568
31504
27472
3312
20240
31488
24192
5648
21344
24816
3888
22640
25248
7760
21568
24656
23840
7680
29728
23360
7552
30320
22304
13808
30592
19552
16224
27200
6672
23824
24208
8944
31600
16848
18288
25232
4240
28912
19328
15808
30848
19856
14320
31808
22528
10320
29008
24608
4208
22320
29008
23888
7408
30592
23104
10992
31664
18176
13536
31648
18448
11008
32512
20928
13808
30976
18016
16400
28416
13680
17264
31264
19776
11264
31872
14176
16400
30480
13936
17232
28592
13200
18224
29248
10240
23824
25504
7984
16256
31808
13984
17440
29296
14368
16352
28976
17568
14112
32112
13200
16864
31488
13952
8896
31824
20128
15056
31184
20320
12224
31936
15776
17200
27024
5600
24432
24144
8336
31632
17120
17824
32752
1888
27568
22880
12896
30416
10576
20544
24288
6656
30912
19328
16912
29168
3280
28208
22608
13776
29744
8416
22848
24192
8512
31824
16576
18320
26944
3408
28304
22496
13952
29632
8352
23104
24160
8960
32096
15232
12688
26544
3808
26400
23472
11920
31392
10880
20784
24528
5792
30656
20144
12512
28352
4256
26880
23232
12352
31360
10752
21184
24288
7440
31552
17744
19968
25184
4192
27872
23008
13296
29984
9376
21088
24368
6800
31200
19008
16848
26816
4192
27552
23712
9616
31904
19424
14976
29824
11520
18880
28112
2992
29088
22464
14160
29376
10848
20960
24384
6624
31088
19216
16752
24512
5840
25712
24048
11008
31904
13696
19184
25088
4080
29072
22208
20832
28112
9360
21984
24272
7696
31440
19488
16240
27952
6544
24416
24176
1152
32752
16960
17232
26784
4704
26560
23600
11472
31504
12096
19840
24672
15712
26544
22240
15568
27728
6192
24688
24144
10112
31920
17328
17360
25904
4512
26384
23472
11664
31360
11616
20496
24432
6656
30720
20368
15968
32144
4960
23152
24416
5248
29024
22464
14208
29344
8192
23328
24176
9648
30064
14288
19632
24592
6480
30912
19200
16960
26560
4416
27504
22768
12176
30928
10320
21616
24256
8080
31904
16176
18640
25136
4720
29824
21504
23808
26144
6416
24944
23936
10864
31872
13136
18352
27488
5696
25024
24096
2352
32752
13264
19424
24896
4496
29600
21712
15200
28368
7152
23616
24208
11504
31440
15744
17952
25760
3904
27232
23120
12576
31424
11280
20720
22928
6960
31008
19776
16736
27264
5280
26144
23488
12224
31424
12800
19584
29408
4016
30656
20496
16368
27040
4816
26816
23088
13040
30416
9616
21952
21952
8496
31360
17248
18016
25920
4224
27680
22832
13968
29216
7984
23328
27376
6176
27936
24176
4128
24048
24576
5040
21008
25776
7552
15488
29760
23952
4160
23344
25408
5696
21536
24896
4160
24368
24416
5504
24800
24512
4256
21952
25392
6544
20336
27008
11728
17024
32752
16624
13600
31472
21648
12752
31840
19008
15232
30944
15808
16272
32752
16096
12032
30576
25168
6144
20512
26400
8944
18832
27808
10816
17616
28816
13168
16464
31088
17792
14672
32032
19568
13248
31600
19440
10224
30128
23488
7744
29296
24064
6288
27056
24352
4528
19232
27200
7968
19296
27536
10752
16816
31664
22848
8576
29840
23408
10784
30080
22704
11328
32032
20352
13184
31856
32080
22848
5568
23648
28880
17728
5280
26528
27152
10160
17696
28992
25040
4160
17744
28448
25696
7888
18480
27312
10368
15856
32000
22576
10800
32112
23600
6864
29600
23584
8144
29264
23808
7872
26800
24336
1120
26192
24704
15904
6480
16320
31840
22240
8240
27616
24496
0
26432
27648
14144
16000
31712
18848
13856
29424
24400
3984
21296
31536
23872
5184
19776
27456
7984
18480
31552
22160
4816
18528
26480
9744
16720
30736
18272
3584
22480
25616
5008
19888
31104
13504
15120
28432
28208
24432
11664
14432
31504
24512
4048
16240
29168
6112
21776
25936
4080
21984
24880
2512
29248
23008
11216
28064
19856
15264
29296
7504
21824
24768
3840
30784
21424
14832
31152
8448
23200
24096
6544
32752
18032
16960
27984
5104
22784
18800
17616
26976
12800
20864
19040
19728
19488
19568
19552
19584
19504
19520
19568
12736
29696
19280
15600
29280
5328
25088
24352
8880
32752
14048
18832
25952
1856
26896
23424
10272
32752
12352
20160
25296
2704
31232
21504
14912
29520
6224
96
0
0
32752
13136
19344
26032
2848
23008
24912
5632
32624
19072
20288
27152
2432
27616
23888
11184
32752
12128
20144
25312
2080
31760
20816
1104
29552
4976
23792
24400
7424
32752
16128
18240
27280
2848
28256
23136
14016
31808
10320
21568
24528
4976
31360
20064
16336
27904
8032
22496
23072
7472
31184
18672
16736
27280
5216
26032
22288
14912
24464
18096
19552
7568
20288
20064
19616
19440
19808
19440
19584
19568
19552
19584
19584
19552
19344
18688
19168
19088
19296
19760
19504
19312
19552
19280
19488
19408
19472
19536
19552
19872
19664
19232
19856
19296
19344
19392
19104
19056
19200
19376
19776
19552
19424
19568
18880
18864
18624
18432
18800
18352
18560
18848
21024
27968
28448
16032
10544
19376
19712
20080
20416
21120
21056
21152
21408
21488
21824
21952
22192
23376
23504
24336
24608
24544
24672
23616
22224
20640
19520
18976
18592
18128
17776
17424
17632
15328
16448
15088
17600
17936
18672
19360
19472
19008
19104
18192
18256
20016
20496
21472
22064
22320
22960
23392
23680
24000
23952
24080
23648
23296
23536
23120
23008
21808
20096
19600
17552
16576
17920
17248
17232
17584
17536
17408
16992
17120
16976
16624
16928
16864
17072
17088
16960
16832
18560
23472
26080
14368
7648
16400
16528
16672
17440
17216
17504
17600
17696
18304
18576
18976
18336
19312
20624
21792
22032
22576
22208
21888
20320
18768
17472
16272
15920
15728
15456
15920
15488
15680
15840
15680
16448
16560
16592
17392
16896
17696
17344
18000
18608
18016
18640
19072
18016
18528
18128
18032
18672
18384
18752
18912
18528
18960
19584
19216
19824
19696
20016
19952
19264
19664
19360
18704
18928
18272
19024
19520
19328
20064
19760
19888
20480
20112
20832
20528
20448
20704
19888
20416
20496
21600
26768
30304
18864
11024
18656
20864
20672
20800
21424
20976
21424
21632
21072
22224
22176
22272
23072
23184
23936
24448
24160
24704
23584
22176
20944
19024
18400
17776
17024
17424
16720
17360
17424
17152
17856
17776
17952
17984
17856
18304
18176
18064
18768
18112
18704
18976
18688
18656
18992
18512
18512
18400
18480
18480
18144
18576
18368
18864
18480
19568
18672
17360
18576
18288
17632
18160
18720
18304
19152
19520
21344
29904
28560
13840
10976
19760
19328
19344
18272
18320
18688
18720
20256
20384
21232
22128
22064
23264
23936
24688
25216
24368
23536
22272
20240
17648
16688
15520
15648
15760
15984
16288
16736
16368
17008
17424
16512
17424
17840
17152
17632
17184
17584
17632
18032
18176
18640
18960
18800
19056
19168
18960
18800
20048
18992
19792
20656
19312
19248
19504
20016
19584
19120
19104
19184
19232
21312
32752
28784
13488
15776
22304
22960
24256
23648
24144
25456
24224
24912
26544
25328
26720
26896
27888
27968
28784
27216
27232
24688
21584
20656
19088
18128
18272
17552
17664
17888
17888
17904
17936
17232
17936
17280
17424
17376
16720
17152
16944
16576
17232
16432
16928
17072
16448
17312
16896
16864
17280
16608
17312
17408
17344
18176
17536
17632
17792
17232
17872
17424
17760
18128
17648
18512
18176
18720
22432
32368
26512
11984
11600
19616
18528
18816
19360
18992
18672
20496
19680
21056
20816
21312
22480
22384
23984
24448
24832
25232
24160
22656
20864
18512
18288
17248
17392
18144
18304
19296
18736
17536
15952
14240
15136
15344
14752
15520
15152
15024
15536
15024
15024
15024
15584
16880
15680
16192
16752
16432
17456
16704
16224
16592
15408
15920
15504
15168
15776
14896
15696
15680
15168
16272
15648
15904
16096
15648
16992
16704
17056
17584
16544
17760
18032
18480
20720
19168
19392
19472
19616
20912
21712
21616
32752
26128
12800
13136
18896
19264
18912
19440
20064
19616
20736
20944
21072
21968
21424
22800
23136
23568
24784
24768
25328
25456
23440
22496
20256
18800
18688
17408
18000
17856
17392
18304
17792
18272
18624
18080
19056
18560
18720
19088
18176
19152
19168
18592
19584
18928
19264
19472
18896
19536
19296
19056
19632
18944
19504
19488
19088
19744
19056
19264
19408
19168
19760
19264
19344
19696
18928
20000
20160
19664
20432
19264
19856
20032
19552
20416
19776
20144
20608
19840
20688
20112
21920
27824
31232
19152
11904
19856
21600
21056
21504
22000
21520
22464
22400
22560
23488
22896
23904
24016
24064
25072
24928
25440
25312
24048
23152
20816
19168
18288
16608
17168
16624
16432
17136
16512
16976
17200
16496
17536
16992
17024
16896
16768
17376
17216
16912
17728
17024
17664
17808
17216
18000
17664
17824
18368
17696
18560
18304
18240
18848
18048
18784
18784
18416
19104
18592
18944
19120
18544
19120
18784
19072
19872
19232
19968
19456
19104
19808
19200
19568
19984
19152
19792
20080
20016
20656
22960
31504
25968
12448
16288
20992
20688
20496
21360
21456
20784
21888
21984
21840
22832
23488
23760
24608
25328
24944
25296
24640
21872
20384
19088
17520
17232
17376
16800
16784
17280
17696
17008
17440
18160
17344
17904
18032
17280
18016
18160
17552
18144
18352
17920
18384
18736
18240
18656
19040
18336
18704
18784
18448
18480
18880
18320
18736
19792
19488
19040
18976
18656
18000
18816
18432
17888
18656
18560
17920
19216
24912
31856
18416
7728
18160
18448
19392
18928
19664
20144
19744
20816
21056
20976
22176
23360
23920
24416
25264
25168
24448
23520
20144
18160
16944
16848
16848
17024
16992
16720
17104
17312
16432
16704
17280
17136
16880
17776
17888
17296
17920
17920
17696
18544
18224
18560
18976
18192
18992
18912
18496
19264
18752
18768
19104
18528
19808
19488
19280
19536
19424
18400
18928
18688
18992
19664
18928
19056
20240
22704
32560
26336
12320
13632
20560
19328
20288
20864
20128
20928
21392
21136
22176
22560
22048
24016
24272
24416
25616
24960
24896
22992
20656
19008
17856
17616
16544
17280
16192
16800
16864
17344
17312
16928
16624
17888
16944
18096
17984
17232
17376
18160
17328
17856
18528
17088
18800
18368
17712
18816
18784
18016
18192
19472
18592
19024
18768
18784
19216
19792
18880
19792
18992
18688
19104
18512
18752
19712
18640
19216
19024
18352
19312
21728
32096
24144
11440
13952
19520
19248
20192
19936
20672
21280
20800
21744
21392
21920
22608
22352
23440
23632
23744
24624
24080
24464
23296
21200
20384
19216
19040
18800
18096
19072
18624
18560
19184
18528
18944
18896
18240
19040
18448
18256
18576
16912
18672
18528
17904
18384
17904
17792
18288
17440
19008
18768
19472
19568
19232
19488
19632
19104
20000
20416
20096
20496
20128
20096
19872
19408
19840
19456
19392
19312
19088
19280
18944
19072
19648
19328
19584
19184
18784
19232
18880
18912
19104
18960
19248
19280
18928
19360
19632
22832
31216
22112
11008
16272
19504
19712
19536
19824
20160
20016
20768
20592
20928
21568
21440
22256
22688
22912
24112
24144
24128
24368
22656
21360
19648
17936
17680
16768
16864
16880
16160
16864
16528
16448
16880
16432
16816
16880
16352
16832
15744
16000
16448
16032
16384
16416
16160
16704
16464
16816
17040
16752
17184
17072
17168
17600
17344
17808
17936
17792
18336
17984
18528
18880
18528
19104
19264
18960
19584
19280
19424
19632
19184
20032
20096
19920
20480
19408
20048
20016
19760
20144
20016
20000
20400
19984
20448
20544
22000
28240
30528
18160
11360
19792
20816
20928
20912
21520
21232
21696
22064
21792
22128
23072
22768
24032
24080
24800
25552
25376
26016
25008
23520
21984
20000
19120
18480
17904
18016
17760
17712
18096
17520
18032
18416
17968
18352
18000
18160
18336
17968
18272
18272
18032
18352
17808
18272
18384
18064
18560
18400
18672
18928
18416
18928
19008
18688
19136
18768
19040
19040
18880
19280
19040
18832
19280
19280
19648
19936
19168
19536
19168
19200
19504
19104
19456
19488
19136
19648
19424
21360
27664
31136
19440
8560
18400
19952
19616
20336
20512
20400
20896
20864
21040
21408
21760
22480
22896
23280
24256
24416
25056
25168
24304
23360
20784
18704
18048
17376
17008
16944
17392
16944
17264
18144
17824
17664
18048
17712
17776
18240
17744
17792
18016
18208
17840
18096
18256
18000
18400
18432
18032
18432
18704
18480
18800
18864
18576
18736
18832
18496
19232
19616
19328
19424
19200
18864
19264
19216
18992
19328
19344
19184
19424
20656
25104
32752
20240
8128
19088
19792
19616
20208
20464
20336
20816
21312
21184
21712
22272
22624
23440
24640
24928
25008
25040
23376
21120
19520
18144
17264
17264
16816
16912
17392
17152
17200
17728
17392
17232
17824
17808
17472
17600
17888
17680
17632
17904
17872
17200
17840
17968
17600
17856
17760
18336
18288
16448
18224
18592
18144
18304
17616
18240
18640
19520
19616
18720
19152
18944
18752
19152
18992
19456
19808
19280
19344
19872
20176
24160
32752
24016
11664
14880
20208
19920
19840
19280
20016
20096
21040
21200
21040
21552
22608
22448
23952
24800
24624
25744
24752
23056
20832
19280
17024
17600
16784
16624
17024
16608
17088
17792
17440
16832
17888
17248
17904
17760
16944
17952
17792
17600
17856
17968
17264
17600
17760
18224
18032
17904
17888
18592
18336
19120
18944
18320
19200
19072
18944
19216
19104
18832
19216
19152
19520
18960
19232
19312
19840
20240
18960
19168
19408
19824
19120
20032
19616
19296
20048
19744
19904
21104
26256
32752
20304
10544
19584
20336
20224
20720
20544
20736
21264
20960
21664
21664
22224
22832
22864
23808
24272
24816
25504
25120
24864
23424
21328
19984
18272
17824
17488
16896
17136
17360
17056
17552
17312
17632
17744
17504
17888
17680
17808
18016
17600
17680
18048
17728
18176
17792
17744
17648
18208
18208
18416
18272
18624
18384
18656
18704
18464
18800
18704
18800
19056
18656
19056
18976
18960
19264
18976
19296
19376
18880
19616
19440
19360
19472
19088
20112
20000
19888
19920
19440
19632
19632
19328
19792
19680
19680
19856
19664
20048
19840
20160
22480
28560
30080
17888
10800
20256
20512
20736
21184
21152
21632
21776
21872
22144
22368
22784
23072
23408
24240
24272
25440
25920
25440
25440
24032
21792
20512
18896
18320
18032
17600
17744
17488
17552
17856
17424
18016
17824
17792
17968
17904
17936
18192
17856
18176
17968
18144
18368
18048
18496
18368
18336
18432
18192
18624
18592
18368
18896
18368
18624
18576
18720
19088
18928
18832
19024
19136
19712
19888
19056
19488
19264
19456
19664
19312
19808
19504
19888
20320
19792
20176
21568
25968
32752
23520
10208
16800
20640
20816
20928
21184
21360
21392
21792
21856
22000
22576
22768
23168
24144
24176
25120
25872
25664
25600
23792
22000
20256
18288
18208
17360
17360
17360
17248
17600
17392
17312
17920
17376
17824
17840
17472
17952
17648
17584
17840
17632
17920
17776
17600
17952
17792
18080
17840
17760
18160
18016
17984
18240
17888
18224
18048
18000
18512
18032
18416
18320
18368
19200
18864
19152
18944
18688
19072
18896
18992
19104
18864
18992
19296
19200
19536
20064
24704
32752
23136
10736
15216
19984
19792
19888
20368
20400
20672
21024
20896
21536
21872
22048
22832
23232
24032
24912
24720
25856
25088
23632
21968
19680
18576
17760
17056
17264
16976
17152
17376
17104
17536
17472
17472
18080
17920
17840
17920
18080
17776
18128
17952
17968
18224
18320
18000
18272
18544
18192
18416
18592
18384
18496
18736
18512
18400
18992
18896
18688
19040
19072
18832
19136
19296
18864
18960
19488
19360
19776
19600
19056
19392
19536
19136
19152
19680
19200
19296
19536
19088
20176
24272
32752
21392
9616
18304
19408
19888
19744
20080
20512
20528
20672
21040
21872
21952
22832
23472
23872
24864
25136
24672
23584
22048
19696
18560
17584
17008
17136
16992
16944
17328
17344
17280
17760
17856
17728
18096
18512
17664
17984
18096
17584
18000
17920
17728
18224
17968
18048
18176
18048
17776
18128
17728
18496
18640
18384
18064
18976
18688
19136
18800
18976
19216
18832
18672
19600
19376
19200
19264
19472
19312
20160
20144
20288
19712
20064
19712
19856
20048
19632
19856
20032
19632
19344
19584
19264
22016
30832
15424
12528
19296
19936
20016
20176
20208
20784
20832
21296
21664
22400
22320
23328
24048
24576
25200
24624
23184
21696
19680
18544
18064
17968
17360
17776
18192
17808
17616
18112
18160
17968
17968
18080
18400
18240
18336
17856
17824
18448
18528
18224
18512
18064
18832
18624
18736
18784
18880
19280
18976
19104
18816
19232
18992
19776
19168
18992
20000
19264
19648
19472
19056
19632
20080
20016
19760
19824
19824
19952
19696
19776
20048
19584
19936
19648
19664
19952
19632
20896
24656
32128
22768
10848
15360
20288
19824
20528
20304
20544
20800
20912
21264
21440
21792
22240
22368
22992
23792
24208
24960
25088
25040
24128
22176
20608
19008
17648
17360
16784
17088
17008
17248
17424
17552
17408
17648
17392
17120
17424
17424
17584
17488
17392
17648
17392
17616
17712
17776
17888
17728
17952
18048
18032
18192
18096
18032
18432
18096
18432
18672
18032
18752
18576
18896
19296
19136
19200
18848
18944
18960
18656
18560
19040
18608
19296
19024
18864
19152
19664
23840
32752
24832
12000
12656
20192
19728
19952
20320
20368
20768
20848
20736
21600
21600
22192
22736
23024
24304
24496
25312
25808
25312
24176
22528
20096
19072
17632
17200
17312
17056
17232
17056
16976
17648
17216
17584
17808
17472
17952
17680
17744
17664
17760
17824
18080
17632
18080
17776
18032
18272
17920
18544
18480
18832
18848
18800
19056
19008
18624
19104
18864
18816
18880
18976
19584
19568
19776
19456
18992
19648
19344
19344
19568
19376
19680
19872
19536
19920
20864
25536
32752
23040
10384
16672
20160
20224
20368
20688
21024
20992
21456
21488
21872
22048
22496
23136
23696
24336
25280
25488
25936
25584
23952
22400
20064
18672
17824
17056
17216
16928
16752
17072
16784
17072
16912
16944
17232
17056
16784
17264
16864
17056
17040
16864
17248
17120
17216
17472
17344
17696
17472
17728
17984
17840
17856
18080
18160
18368
18224
18432
18640
18400
18784
18464
18880
18912
18704
19072
18864
18800
19040
18544
18960
18656
18512
19136
19184
19232
19184
18768
18928
19168
18912
19168
18912
19152
19312
19040
19376
19680
22080
31408
25632
14048
13008
19328
19440
19664
19808
20128
19984
20464
20496
20672
21376
21440
22048
22672
23008
23936
24368
24800
24960
23856
22784
20544
18768
18272
16928
16576
16336
16176
16848
17104
17216
17856
17856
18320
19072
18736
19200
18848
18800
18896
18560
18736
18464
18576
18512
18480
18464
18464
18336
18688
18544
18672
18960
19104
19632
19648
19120
20096
19904
20144
20064
19968
20048
19920
19984
20240
20064
20112
20352
20192
20416
20224
20448
21200
20624
21200
20544
20256
20656
20304
20528
20640
20432
20448
20800
20288
20528
20272
22144
28000
29744
17392
10448
19184
20048
19712
19872
19696
19328
19376
19232
19376
19552
19680
20576
21360
22096
23296
24080
24288
24480
23648
21504
19904
18800
17824
17616
17712
17632
17664
18016
18128
18112
18336
19760
19824
18848
18576
18176
18880
18176
18240
18352
17472
17376
17728
18112
17600
17840
18560
17920
18528
18688
18368
18336
18528
18128
18848
19136
19328
19200
19456
18832
18752
19376
19136
19200
19648
19488
19408
19584
19424
22128
31296
16896
9968
20400
19376
20128
20368
20720
20816
21488
22240
22400
22960
24032
24096
25552
26272
26544
25552
24400
21760
19456
18080
17440
17088
16528
17120
16800
17360
17184
17376
16768
17184
17056
17312
17648
16960
17216
17520
17408
17984
17648
17600
18160
18128
17488
18576
17888
18432
18320
18272
18128
19520
19168
17920
19248
18656
18256
19008
18880
18544
18784
18464
19184
20288
25040
32752
21120
8272
18528
20032
19776
20544
21296
21072
21488
21584
21600
22176
22256
22752
23408
23840
24736
25248
25440
25584
24288
22944
20768
18528
17824
17024
16704
16832
16624
17104
17296
17152
17520
17312
17632
17712
17344
17952
17792
17616
17728
17728
17872
17968
17632
18048
17872
18016
18288
18128
18400
18352
18336
18256
17888
19056
18720
18704
18976
18784
18752
18592
18960
19344
19632
19568
19616
19088
19344
19200
19216
19392
19264
19344
19552
19152
19248
19904
22688
32720
26304
14048
14016
20352
20352
20640
20752
21184
20976
21504
21568
21744
22256
22384
22944
23504
23984
24880
25248
25552
25664
24432
22592
21088
18912
18112
17248
17280
17120
16896
17120
16992
17008
17136
16928
17008
16832
16864
17088
16816
17024
17120
16720
17328
16944
17168
17328
16928
17312
17424
17600
17952
17776
18288
18560
18688
19120
18768
18832
18848
18560
18800
18576
18160
18592
18560
18672
18816
18560
18864
18640
18608
18896
19040
19360
19264
19024
18976
18784
19056
19072
18816
19136
18880
19232
19296
19136
19312
20352
23840
32304
21872
11376
16336
20096
20240
20288
20656
20960
20912
21408
21472
21744
22224
22112
23200
23456
24096
24880
25248
25712
25680
24752
23504
21472
20144
19184
18256
18224
17888
17872
18032
17872
18176
18128
18192
18368
18176
18272
18352
18096
18288
18192
18096
18320
18016
18208
18176
18000
18272
17968
18160
18192
17888
18240
17840
18272
18224
17984
18256
18224
18096
18368
18208
18464
18480
18336
18704
18448
18416
18992
19168
19264
19376
18864
19104
18928
19024
18896
18864
19280
19072
19312
19408
19328
20240
22304
29328
26976
14256
12448
20128
20000
20512
20528
20672
20976
21136
21456
21552
21728
22384
22416
23088
23696
24128
24832
25456
25632
25280
23696
22064
20384
19088
18528
17920
17632
17856
17792
18016
17920
17840
18240
18000
18176
18272
18080
18288
18128
18272
18240
18080
18400
18096
18320
18352
18112
18176
18544
18176
18656
18016
18560
18736
18432
18704
18512
18800
19008
18528
18896
18880
18656
18928
19232
19344
19616
18880
19344
19088
19056
19376
18960
19408
19520
19312
19472
19136
19600
22320
30144
28064
15248
9824
19552
19376
19984
20048
19904
20768
20544
20992
21120
21408
21808
22176
22720
23376
23856
24800
25040
25008
24688
22768
21408
19520
18192
17632
16880
17040
17232
17040
17296
17344
17248
17792
17472
17744
17760
17856
17872
17808
17744
17968
18000
17648
18144
18192
17840
18384
18240
18432
18208
18240
18400
18672
18128
18128
19392
18960
18640
18544
18336
18928
18624
18624
18464
19136
18896
19152
22400
30896
28032
14480
10784
20016
19728
20512
20704
20624
20944
21184
21184
21600
21952
22000
22880
23376
24016
24848
25168
24432
24896
22704
20912
19168
17792
16848
17488
17104
16528
17504
17392
17024
17712
17200
17984
17664
17600
17872
17504
17760
17840
17904
17936
18016
17616
18624
18064
18400
17936
18688
18432
18976
18384
18064
18992
18064
18608
19136
19536
18464
18848
19056
19328
19152
19872
19216
19600
19504
20368
21328
31328
27696
12080
14304
20160
19424
19712
20624
20208
20256
21504
20576
22080
22128
22448
22992
23888
24304
25648
25376
24848
23840
21440
19856
18560
17536
17440
17664
17504
17744
17552
17872
17984
17824
17984
17968
17904
18048
17936
18112
18112
17904
18224
18112
18144
18304
18048
18352
18256
18224
18528
18304
18560
18864
18496
18832
18624
18976
18752
19040
19040
19120
18848
19232
18928
19184
19360
18992
19616
19488
19184
19152
18656
19104
20000
19552
19472
19120
18960
19424
19056
19200
19280
19024
19344
19104
19264
19424
20784
26640
30848
18352
9984
18672
19568
19712
19744
19888
20176
20016
20784
20512
21168
21456
21584
22400
22768
23520
24288
24432
25040
24464
23568
22256
20336
19328
18432
17808
17776
17296
17712
17808
17728
18032
17936
18096
18304
18000
18368
18272
18192
18432
18064
18432
18464
18256
18544
18432
18464
18752
18256
18848
18784
18656
18944
18880
18992
19088
18880
19168
19008
19040
19216
19056
19280
19280
19136
19504
19152
19440
19216
19312
19600
19696
19600
20192
20016
20352
20032
19584
19792
19504
19664
19584
19552
19792
19552
19680
19840
19552
19824
20848
25488
31552
18912
10288
17744
19680
19840
19840
20016
20400
20208
20640
20752
20848
21440
21536
21968
22656
22992
23840
23984
24384
24640
23504
22256
20784
19072
18512
17664
17552
17552
17328
17728
17408
17632
17888
17808
17872
18144
18080
18144
18064
18320
18256
18176
18352
18256
18368
18656
18304
18624
18624
18544
18848
18624
18832
18864
18752
19040
18960
18976
19296
18832
19216
19264
19088
19328
19296
19360
19360
19520
20192
19856
19888
19648
19504
19744
19632
19504
19776
19568
19648
20032
19760
19936
19952
22080
28464
31408
19376
8912
18672
20336
20032
20624
20688
20736
21104
21248
21280
22064
21760
22592
22976
23648
24448
24912
25408
25632
25408
23936
22064
20192
18864
17904
17536
17216
17120
17520
17216
17536
17616
16992
17808
17488
17600
17728
17520
17808
17696
17472
17280
17520
17840
17920
17840
17728
18176
17968
17888
18192
18224
18048
18240
18464
18304
18320
18752
18768
18944
19456
18624
18960
19184
19136
18880
19088
19088
19088
19168
18880
20976
27824
31616
16624
9152
20064
19264
19904
20144
20224
20432
21072
21120
21424
21920
22112
22848
23904
24272
25120
25616
24880
24000
21776
19568
17920
17552
16976
17008
17056
17072
17088
17344
17344
17424
17648
17472
17616
17568
17664
17552
17696
17824
17648
17872
18048
17872
18192
18304
18176
18640
18512
18496
18624
18720
18512
18832
18944
18624
18816
19552
19408
19424
19168
19104
19120
19184
19328
19056
18976
19424
19296
20752
32752
20432
7280
18608
19200
18848
20448
19632
20160
20864
20880
21008
22128
22496
22656
23792
24400
24928
25840
25168
25008
23072
20928
19344
18272
17552
17568
17168
17392
17456
17360
17568
17488
17504
16976
16960
17376
17552
17680
17376
17568
17808
17536
17696
18000
17520
18544
17936
18256
17904
18352
17840
19008
18672
18976
19088
18592
19152
18992
18864
18784
19920
19552
19472
19232
18432
19824
19296
18912
19696
19328
18752
19360
19872
26672
29808
14048
15424
19952
20288
20416
20016
21248
20752
21168
20944
21888
22224
22928
23248
23648
25584
25312
25488
25424
24016
22176
19984
18000
17632
17424
16816
17712
17680
17520
17872
17936
17968
18080
17968
17616
18048
18384
18192
18384
17920
18144
18208
17904
18288
17984
18160
18288
18032
18224
18080
18176
18320
18048
18144
18176
18080
18144
18048
18480
18384
18144
18496
18240
18288
18512
18240
18528
18176
18640
19232
18944
19296
18688
18688
18816
18720
18816
19024
18784
19184
19248
18176
19984
19344
20800
26624
32208
20128
