0.045166015625,-0.0029296875,0.8729248046875
0.0316162109375,-0.0050048828125,0.87548828125
0.046630859375,-0.00146484375,0.8853759765625
0.046142578125,-0.000244140625,0.8798828125
0.0445556640625,-0.000732421875,0.8739013671875
0.040283203125,-0.004150390625,0.8780517578125
0.049072265625,-0.0062255859375,0.87939453125
0.047119140625,-0.00439453125,0.87646484375
0.04443359375,-0.0064697265625,0.880126953125
0.04638671875,-0.0081787109375,0.88037109375
0.044677734375,0.00048828125,0.8770751953125
0.0428466796875,-0.005126953125,0.8751220703125
0.0421142578125,-0.0013427734375,0.8885498046875
0.03955078125,-0.001953125,0.882080078125
0.0452880859375,-0.0025634765625,0.885498046875
0.0313720703125,-0.0087890625,0.8807373046875
0.0450439453125,-0.0008544921875,0.880859375
0.06103515625,-0.000732421875,0.880859375
0.03955078125,-0.0032958984375,0.8741455078125
0.0435791015625,-0.007080078125,0.8795166015625
0.039794921875,-0.005859375,0.8743896484375
0.0445556640625,0.001953125,0.8812255859375
0.05859375,-0.004150390625,0.875244140625
0.0452880859375,-0.0008544921875,0.872314453125
0.03125,0.000732421875,0.8828125
0.060791015625,-0.001220703125,0.8826904296875
0.0406494140625,0.001220703125,0.879638671875
0.04296875,-0.00390625,0.878173828125
0.0452880859375,-0.0028076171875,0.8763427734375
0.0452880859375,-0.0062255859375,0.881103515625
0.06005859375,-0.003662109375,0.881103515625
0.0504150390625,-0.003662109375,0.8765869140625
0.0450439453125,-0.00341796875,0.883544921875
0.0460205078125,-0.0023193359375,0.8785400390625
0.05078125,-0.0052490234375,0.8790283203125
0.042236328125,-0.006103515625,0.88037109375
0.03955078125,-0.0052490234375,0.87939453125
0.0687255859375,-0.026611328125,0.88232421875
0.044677734375,-0.0059814453125,0.8807373046875
0.041259765625,-0.0037841796875,0.881591796875
0.0423583984375,-0.011474609375,0.8812255859375
0.1884765625,0.2945556640625,1.3013916015625
0.069091796875,0.0126953125,0.921142578125
0.172119140625,0.0689697265625,0.958740234375
0.033935546875,0.0533447265625,0.90087890625
-0.151611328125,0.0299072265625,1.0
0.1497802734375,0.19482421875,0.3349609375
0.291259765625,-0.1646728515625,1.699462890625
0.2764892578125,0.3502197265625,0.8433837890625
-0.028076171875,0.2291259765625,0.5506591796875
-0.1461181640625,0.25244140625,0.4810791015625
-0.195556640625,0.1781005859375,1.2484130859375
